REPORT_DATE,CODE,ACTIVE_CNT,CASE_CNT,DEATH_CNT,TEST_CNT,MED_HOSP_CNT,MED_ICU_CNT,NAME,PREV_ACTIVE_CNT,PREV_CASE_CNT,PREV_DEATH_CNT,PREV_TEST_CNT,PREV_MED_HOSP_CNT,PREV_MED_ICU_CNT,NEW_CASE_CNT,PREV_NEW_CASE_CNT,LAST_UPDATED_DATE
2020-08-04,VIC,6489.0,11937.0,136.0,1676953.0,416.0,35.0,Victoria,6322.0,11557.0,123.0,1653047.0,385.0,38.0,429.0,671.0,2020-08-03
2020-08-04,QLD,12.0,1085.0,6.0,569392.0,7.0,0.0,Queensland,13.0,1085.0,6.0,560607.0,7.0,0.0,,,2020-08-03
2020-08-04,WA,6.0,669.0,9.0,257582.0,0.0,0.0,WA,8.0,669.0,9.0,249789.0,0.0,0.0,,,2020-08-03
2020-08-04,SA,8.0,455.0,4.0,250229.0,0.0,0.0,SA,6.0,453.0,4.0,246160.0,0.0,0.0,,,2020-08-03
2020-08-04,TAS,0.0,229.0,13.0,70359.0,0.0,0.0,Tasmania,0.0,229.0,13.0,69983.0,0.0,0.0,,,2020-08-03
2020-08-04,ACT,0.0,113.0,3.0,53182.0,0.0,0.0,ACT,0.0,113.0,3.0,52639.0,0.0,0.0,,,2020-08-03
2020-08-04,NT,3.0,33.0,0.0,25351.0,3.0,0.0,NT,3.0,33.0,0.0,25211.0,3.0,0.0,,,2020-08-03
2020-08-04,NSW,250.0,3797.0,50.0,1526863.0,13.0,8.0,NSW,240.0,3784.0,50.0,1508040.0,13.0,8.0,,12.0,2020-08-03
2020-08-05,WA,6.0,669.0,9.0,259625.0,0.0,0.0,WA,6.0,669.0,9.0,257582.0,0.0,0.0,,,2020-08-04
2020-08-05,ACT,0.0,113.0,3.0,53678.0,0.0,0.0,ACT,0.0,113.0,3.0,53182.0,0.0,0.0,,,2020-08-04
2020-08-05,TAS,0.0,229.0,13.0,70931.0,0.0,0.0,Tasmania,0.0,229.0,13.0,70359.0,0.0,0.0,,,2020-08-04
2020-08-05,SA,10.0,457.0,4.0,252855.0,0.0,0.0,SA,8.0,455.0,4.0,250229.0,0.0,0.0,,,2020-08-04
2020-08-05,VIC,6706.0,12335.0,147.0,1697953.0,456.0,38.0,Victoria,6489.0,11937.0,136.0,1676953.0,416.0,35.0,439.0,429.0,2020-08-04
2020-08-05,QLD,12.0,1085.0,6.0,581286.0,7.0,0.0,Queensland,12.0,1085.0,6.0,569392.0,7.0,0.0,,,2020-08-04
2020-08-05,AUS,6992.0,18730.0,232.0,4481617.0,483.0,44.0,Australia,6768.0,18318.0,221.0,4429911.0,439.0,43.0,453.0,,2020-08-04
2020-08-05,NT,3.0,33.0,0.0,25550.0,3.0,0.0,NT,3.0,33.0,0.0,25351.0,3.0,0.0,,,2020-08-04
2020-08-05,NSW,255.0,3809.0,50.0,1539739.0,17.0,6.0,NSW,250.0,3797.0,50.0,1526863.0,13.0,8.0,,,2020-08-04
2020-08-06,TAS,0.0,229.0,13.0,71467.0,0.0,0.0,Tasmania,0.0,229.0,13.0,70931.0,0.0,0.0,,,2020-08-05
2020-08-06,WA,7.0,670.0,9.0,263076.0,0.0,0.0,WA,6.0,669.0,9.0,259625.0,0.0,0.0,,,2020-08-05
2020-08-06,ACT,0.0,113.0,3.0,54336.0,0.0,0.0,ACT,0.0,113.0,3.0,53678.0,0.0,0.0,,,2020-08-05
2020-08-06,SA,8.0,456.0,4.0,258408.0,0.0,0.0,SA,10.0,457.0,4.0,252855.0,0.0,0.0,0.0,,2020-08-05
2020-08-06,QLD,11.0,1088.0,6.0,595001.0,5.0,0.0,Queensland,12.0,1085.0,6.0,581286.0,7.0,0.0,1.0,,2020-08-05
2020-08-06,AUS,7518.0,19444.0,247.0,4552081.0,566.0,51.0,Australia,6992.0,18730.0,232.0,4481617.0,483.0,44.0,739.0,,2020-08-05
2020-08-06,VIC,7227.0,13035.0,162.0,1721953.0,538.0,42.0,Victoria,6706.0,12335.0,147.0,1697953.0,456.0,38.0,725.0,439.0,2020-08-05
2020-08-06,NSW,262.0,3820.0,50.0,1561826.0,20.0,9.0,NSW,255.0,3809.0,50.0,1539739.0,17.0,6.0,12.0,,2020-08-05
2020-08-06,NT,3.0,33.0,0.0,26014.0,3.0,0.0,NT,3.0,33.0,0.0,25550.0,3.0,0.0,,,2020-08-05
2020-08-07,NT,3.0,33.0,0.0,26563.0,3.0,0.0,NT,3.0,33.0,0.0,26014.0,3.0,0.0,,,2020-08-06
2020-08-07,ACT,0.0,113.0,3.0,55228.0,0.0,0.0,ACT,0.0,113.0,3.0,54336.0,0.0,0.0,,,2020-08-06
2020-08-07,TAS,0.0,229.0,13.0,72474.0,0.0,0.0,Tasmania,0.0,229.0,13.0,71467.0,0.0,0.0,,,2020-08-06
2020-08-07,WA,7.0,642.0,9.0,266214.0,0.0,0.0,WA,7.0,670.0,9.0,263076.0,0.0,0.0,0.0,,2020-08-06
2020-08-07,QLD,12.0,1088.0,6.0,620412.0,6.0,0.0,Queensland,11.0,1088.0,6.0,595001.0,5.0,0.0,,1.0,2020-08-06
2020-08-07,VIC,7449.0,13469.0,170.0,1746900.0,575.0,42.0,Victoria,7227.0,13035.0,162.0,1721953.0,538.0,42.0,471.0,725.0,2020-08-06
2020-08-07,NSW,270.0,3832.0,50.0,1589861.0,16.0,10.0,NSW,262.0,3820.0,50.0,1561826.0,20.0,9.0,,12.0,2020-08-06
2020-08-07,AUS,7749.0,19863.0,255.0,4642062.0,600.0,52.0,Australia,7518.0,19444.0,247.0,4552081.0,566.0,51.0,483.0,,2020-08-06
2020-08-07,SA,8.0,457.0,4.0,264410.0,0.0,0.0,SA,8.0,456.0,4.0,258408.0,0.0,0.0,0.0,0.0,2020-08-06
2020-08-08,WA,6.0,642.0,9.0,268742.0,0.0,0.0,WA,7.0,642.0,9.0,266214.0,0.0,0.0,,0.0,2020-08-07
2020-08-08,ACT,0.0,113.0,3.0,56219.0,0.0,0.0,ACT,0.0,113.0,3.0,55228.0,0.0,0.0,,,2020-08-07
2020-08-08,TAS,0.0,229.0,13.0,73251.0,0.0,0.0,Tasmania,0.0,229.0,13.0,72474.0,0.0,0.0,,,2020-08-07
2020-08-08,SA,10.0,459.0,4.0,270926.0,1.0,0.0,SA,8.0,457.0,4.0,264410.0,0.0,0.0,,0.0,2020-08-07
2020-08-08,NT,3.0,33.0,0.0,27125.0,3.0,0.0,NT,3.0,33.0,0.0,26563.0,3.0,0.0,,,2020-08-07
2020-08-08,NSW,274.0,3842.0,50.0,1617799.0,15.0,10.0,NSW,270.0,3832.0,50.0,1589861.0,16.0,10.0,11.0,,2020-08-07
2020-08-08,AUS,7941.0,20272.0,266.0,4724026.0,632.0,51.0,Australia,7749.0,19863.0,255.0,4642062.0,600.0,52.0,463.0,,2020-08-07
2020-08-08,VIC,7637.0,13867.0,181.0,1771953.0,607.0,41.0,Victoria,7449.0,13469.0,170.0,1746900.0,575.0,42.0,450.0,471.0,2020-08-07
2020-08-08,QLD,11.0,1087.0,6.0,638011.0,6.0,0.0,Queensland,12.0,1088.0,6.0,620412.0,6.0,0.0,0.0,,2020-08-07
2020-08-09,WA,5.0,642.0,9.0,268742.0,0.0,0.0,WA,6.0,642.0,9.0,268742.0,0.0,0.0,,,2020-08-08
2020-08-09,ACT,0.0,113.0,3.0,56989.0,0.0,0.0,ACT,0.0,113.0,3.0,56219.0,0.0,0.0,,,2020-08-08
2020-08-09,SA,9.0,459.0,4.0,278180.0,1.0,0.0,SA,10.0,459.0,4.0,270926.0,1.0,0.0,,,2020-08-08
2020-08-09,TAS,0.0,229.0,13.0,73895.0,0.0,0.0,Tasmania,0.0,229.0,13.0,73251.0,0.0,0.0,,,2020-08-08
2020-08-09,QLD,11.0,1088.0,6.0,656876.0,4.0,0.0,Queensland,11.0,1087.0,6.0,638011.0,6.0,0.0,0.0,0.0,2020-08-08
2020-08-09,VIC,7808.0,14283.0,193.0,1759969.0,636.0,44.0,Victoria,7637.0,13867.0,181.0,1771953.0,607.0,41.0,466.0,450.0,2020-08-08
2020-08-09,NT,3.0,33.0,0.0,27618.0,3.0,0.0,NT,3.0,33.0,0.0,27125.0,3.0,0.0,,,2020-08-08
2020-08-09,NSW,272.0,3851.0,50.0,1642220.0,15.0,9.0,NSW,274.0,3842.0,50.0,1617799.0,15.0,10.0,,11.0,2020-08-08
2020-08-09,AUS,8108.0,20698.0,278.0,4764489.0,659.0,53.0,Australia,7941.0,20272.0,266.0,4724026.0,632.0,51.0,475.0,,2020-08-08
2020-08-10,NT,3.0,33.0,0.0,27946.0,3.0,0.0,NT,3.0,33.0,0.0,27618.0,3.0,0.0,,,2020-08-09
2020-08-10,ACT,0.0,113.0,3.0,57290.0,0.0,0.0,ACT,0.0,113.0,3.0,56989.0,0.0,0.0,,,2020-08-09
2020-08-10,TAS,0.0,229.0,13.0,74185.0,0.0,0.0,Tasmania,0.0,229.0,13.0,73895.0,0.0,0.0,,,2020-08-09
2020-08-10,SA,8.0,459.0,4.0,285214.0,0.0,0.0,SA,9.0,459.0,4.0,278180.0,1.0,0.0,,,2020-08-09
2020-08-10,WA,4.0,642.0,9.0,268742.0,0.0,0.0,WA,5.0,642.0,9.0,268742.0,0.0,0.0,,,2020-08-09
2020-08-10,QLD,11.0,1088.0,6.0,668751.0,4.0,0.0,Queensland,11.0,1088.0,6.0,656876.0,4.0,0.0,,0.0,2020-08-09
2020-08-10,VIC,7854.0,14659.0,209.0,1801385.0,634.0,43.0,Victoria,7808.0,14283.0,193.0,1759969.0,636.0,44.0,394.0,466.0,2020-08-09
2020-08-10,NSW,275.0,3861.0,50.0,1673901.0,17.0,8.0,NSW,272.0,3851.0,50.0,1642220.0,15.0,9.0,,,2020-08-09
2020-08-10,AUS,8155.0,21084.0,294.0,4857414.0,658.0,51.0,Australia,8108.0,20698.0,278.0,4764489.0,659.0,53.0,404.0,,2020-08-09
2020-08-11,NT,3.0,33.0,0.0,28123.0,3.0,0.0,NT,3.0,33.0,0.0,27946.0,3.0,0.0,,,
2020-08-11,ACT,0.0,113.0,3.0,59852.0,0.0,0.0,ACT,0.0,113.0,3.0,57290.0,0.0,0.0,,,2020-08-10
2020-08-11,TAS,0.0,229.0,13.0,74585.0,0.0,0.0,Tasmania,0.0,229.0,13.0,74185.0,0.0,0.0,,,
2020-08-11,SA,8.0,459.0,4.0,289707.0,0.0,0.0,SA,8.0,459.0,4.0,285214.0,0.0,0.0,,,2020-08-10
2020-08-11,AUS,8172.0,21397.0,312.0,4918546.0,664.0,56.0,Australia,8155.0,21084.0,294.0,4857414.0,658.0,51.0,337.0,,2020-08-10
2020-08-11,QLD,11.0,1089.0,6.0,677300.0,4.0,0.0,Queensland,11.0,1088.0,6.0,668751.0,4.0,0.0,,,2020-08-10
2020-08-11,VIC,7869.0,14957.0,227.0,1820598.0,640.0,48.0,Victoria,7854.0,14659.0,209.0,1801385.0,634.0,43.0,322.0,394.0,2020-08-10
2020-08-11,NSW,278.0,3875.0,50.0,1693821.0,17.0,8.0,NSW,275.0,3861.0,50.0,1673901.0,17.0,8.0,,,2020-08-10
2020-08-11,WA,3.0,642.0,9.0,274560.0,0.0,0.0,WA,4.0,642.0,9.0,268742.0,0.0,0.0,,,2020-08-10
2020-08-12,NT,2.0,33.0,0.0,28496.0,2.0,0.0,NT,3.0,33.0,0.0,28123.0,3.0,0.0,,,2020-08-11
2020-08-12,ACT,0.0,113.0,3.0,60508.0,0.0,0.0,ACT,0.0,113.0,3.0,59852.0,0.0,0.0,,,2020-08-11
2020-08-12,SA,8.0,459.0,4.0,294036.0,0.0,0.0,SA,8.0,459.0,4.0,289707.0,0.0,0.0,,,2020-08-11
2020-08-12,TAS,1.0,230.0,13.0,74963.0,0.0,0.0,Tasmania,0.0,229.0,13.0,74585.0,0.0,0.0,,,2020-08-11
2020-08-12,QLD,11.0,1089.0,6.0,683824.0,4.0,0.0,Queensland,11.0,1089.0,6.0,677300.0,4.0,0.0,,,2020-08-11
2020-08-12,AUS,8194.0,21714.0,331.0,4980172.0,673.0,51.0,Australia,8172.0,21397.0,312.0,4918546.0,664.0,56.0,354.0,,2020-08-11
2020-08-12,WA,3.0,642.0,9.0,276579.0,0.0,0.0,WA,3.0,642.0,9.0,274560.0,0.0,0.0,,,2020-08-11
2020-08-12,VIC,7880.0,15251.0,246.0,1854688.0,650.0,43.0,Victoria,7869.0,14957.0,227.0,1820598.0,640.0,48.0,331.0,322.0,2020-08-11
2020-08-12,NSW,289.0,3897.0,50.0,1707078.0,17.0,8.0,NSW,278.0,3875.0,50.0,1693821.0,17.0,8.0,,,2020-08-11
2020-08-13,AUS,8195.0,22127.0,352.0,5041344.0,685.0,51.0,Australia,8194.0,21714.0,331.0,4980172.0,673.0,51.0,428.0,,2020-08-12
2020-08-13,NSW,297.0,3915.0,50.0,1727182.0,17.0,8.0,NSW,289.0,3897.0,50.0,1707078.0,17.0,8.0,,,2020-08-12
2020-08-13,VIC,7877.0,15646.0,267.0,1874615.0,662.0,43.0,Victoria,7880.0,15251.0,246.0,1854688.0,650.0,43.0,410.0,331.0,2020-08-12
2020-08-13,QLD,11.0,1089.0,6.0,693707.0,4.0,0.0,Queensland,11.0,1089.0,6.0,683824.0,4.0,0.0,,,2020-08-12
2020-08-13,NT,2.0,33.0,0.0,29045.0,2.0,0.0,NT,2.0,33.0,0.0,28496.0,2.0,0.0,,,
2020-08-13,SA,6.0,459.0,4.0,299549.0,0.0,0.0,SA,8.0,459.0,4.0,294036.0,0.0,0.0,,,2020-08-12
2020-08-13,TAS,1.0,230.0,13.0,75875.0,0.0,0.0,Tasmania,1.0,230.0,13.0,74963.0,0.0,0.0,,,
2020-08-13,ACT,0.0,113.0,3.0,61255.0,0.0,0.0,ACT,0.0,113.0,3.0,60508.0,0.0,0.0,,,2020-08-12
2020-08-13,WA,1.0,642.0,9.0,280116.0,0.0,0.0,WA,3.0,642.0,9.0,276579.0,0.0,0.0,,,2020-08-12
2020-08-14,NT,2.0,33.0,0.0,29474.0,2.0,0.0,NT,2.0,33.0,0.0,29045.0,2.0,0.0,,,
2020-08-14,ACT,0.0,113.0,3.0,62537.0,0.0,0.0,ACT,0.0,113.0,3.0,61255.0,0.0,0.0,,,2020-08-13
2020-08-14,TAS,1.0,230.0,13.0,76837.0,1.0,0.0,Tasmania,1.0,230.0,13.0,75875.0,0.0,0.0,,,
2020-08-14,SA,6.0,459.0,4.0,305055.0,0.0,0.0,SA,6.0,459.0,4.0,299549.0,0.0,0.0,,,2020-08-13
2020-08-14,AUS,8178.0,22358.0,361.0,5109898.0,686.0,44.0,Australia,8195.0,22127.0,352.0,5041344.0,685.0,51.0,292.0,,2020-08-13
2020-08-14,QLD,9.0,1089.0,6.0,705622.0,4.0,0.0,Queensland,11.0,1089.0,6.0,693707.0,4.0,0.0,,,2020-08-13
2020-08-14,NSW,291.0,3927.0,51.0,1751803.0,15.0,7.0,NSW,297.0,3915.0,50.0,1727182.0,17.0,8.0,,,2020-08-13
2020-08-14,WA,3.0,644.0,9.0,283004.0,0.0,0.0,WA,1.0,642.0,9.0,280116.0,0.0,0.0,,,2020-08-13
2020-08-14,VIC,7866.0,15863.0,275.0,1895566.0,664.0,37.0,Victoria,7877.0,15646.0,267.0,1874615.0,662.0,43.0,278.0,410.0,2020-08-13
2020-08-15,TAS,1.0,230.0,13.0,77576.0,1.0,0.0,Tasmania,1.0,230.0,13.0,76837.0,1.0,0.0,,,2020-08-14
2020-08-15,WA,4.0,645.0,9.0,285068.0,0.0,0.0,WA,3.0,644.0,9.0,283004.0,0.0,0.0,,,2020-08-14
2020-08-15,NT,2.0,33.0,0.0,29883.0,2.0,0.0,NT,2.0,33.0,0.0,29474.0,2.0,0.0,,,2020-08-14
2020-08-15,ACT,0.0,113.0,3.0,63631.0,0.0,0.0,ACT,0.0,113.0,3.0,62537.0,0.0,0.0,,,2020-08-14
2020-08-15,SA,7.0,460.0,4.0,311863.0,0.0,0.0,SA,6.0,459.0,4.0,305055.0,0.0,0.0,,,2020-08-14
2020-08-15,VIC,7877.0,16234.0,289.0,1914474.0,659.0,41.0,Victoria,7866.0,15863.0,275.0,1895566.0,664.0,37.0,372.0,278.0,2020-08-14
2020-08-15,AUS,8188.0,22743.0,375.0,5180414.0,680.0,47.0,Australia,8178.0,22358.0,361.0,5109898.0,686.0,44.0,385.0,,2020-08-14
2020-08-15,QLD,9.0,1092.0,6.0,716420.0,4.0,0.0,Queensland,9.0,1089.0,6.0,705622.0,4.0,0.0,2.0,,2020-08-14
2020-08-15,NSW,288.0,3936.0,51.0,1781499.0,14.0,6.0,NSW,291.0,3927.0,51.0,1751803.0,15.0,7.0,,,2020-08-14
2020-08-16,VIC,7875.0,16517.0,293.0,1937736.0,661.0,41.0,Victoria,7877.0,16234.0,289.0,1914474.0,659.0,41.0,303.0,372.0,2020-08-15
2020-08-16,AUS,8183.0,23035.0,379.0,5243784.0,681.0,48.0,Australia,8188.0,22743.0,375.0,5180414.0,680.0,47.0,313.0,,2020-08-15
2020-08-16,NSW,286.0,3945.0,51.0,1808887.0,16.0,7.0,NSW,288.0,3936.0,51.0,1781499.0,14.0,6.0,,,2020-08-15
2020-08-16,QLD,9.0,1091.0,6.0,722095.0,3.0,0.0,Queensland,9.0,1092.0,6.0,716420.0,4.0,0.0,0.0,2.0,2020-08-15
2020-08-16,NT,0.0,33.0,0.0,30369.0,0.0,0.0,NT,2.0,33.0,0.0,29883.0,2.0,0.0,,,2020-08-15
2020-08-16,SA,7.0,460.0,4.0,316425.0,0.0,0.0,SA,7.0,460.0,4.0,311863.0,0.0,0.0,,,2020-08-15
2020-08-16,TAS,1.0,230.0,13.0,78376.0,1.0,0.0,Tasmania,1.0,230.0,13.0,77576.0,1.0,0.0,,,2020-08-15
2020-08-16,ACT,0.0,113.0,3.0,64828.0,0.0,0.0,ACT,0.0,113.0,3.0,63631.0,0.0,0.0,,,2020-08-15
2020-08-16,WA,5.0,646.0,9.0,285068.0,0.0,0.0,WA,4.0,645.0,9.0,285068.0,0.0,0.0,,,2020-08-15
2020-08-17,WA,4.0,646.0,9.0,285068.0,0.0,0.0,WA,5.0,646.0,9.0,285068.0,0.0,0.0,,,2020-08-16
2020-08-17,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,ACT,0.0,113.0,3.0,64828.0,0.0,0.0,,,2020-08-16
2020-08-17,TAS,1.0,230.0,13.0,78753.0,1.0,0.0,Tasmania,1.0,230.0,13.0,78376.0,1.0,0.0,,,2020-08-16
2020-08-17,SA,7.0,461.0,4.0,320526.0,0.0,0.0,SA,7.0,460.0,4.0,316425.0,0.0,0.0,,,2020-08-16
2020-08-17,AUS,7971.0,23288.0,396.0,5297558.0,680.0,47.0,Australia,8183.0,23035.0,379.0,5243784.0,681.0,48.0,285.0,,2020-08-16
2020-08-17,QLD,9.0,1091.0,6.0,725394.0,3.0,0.0,Queensland,9.0,1091.0,6.0,722095.0,3.0,0.0,,0.0,2020-08-16
2020-08-17,NSW,279.0,3950.0,52.0,1832980.0,14.0,7.0,NSW,286.0,3945.0,51.0,1808887.0,16.0,7.0,,,2020-08-16
2020-08-17,VIC,7671.0,16764.0,309.0,1959302.0,662.0,40.0,Victoria,7875.0,16517.0,293.0,1937736.0,661.0,41.0,279.0,303.0,2020-08-16
2020-08-17,NT,0.0,33.0,0.0,30527.0,0.0,0.0,NT,0.0,33.0,0.0,30369.0,0.0,0.0,,,2020-08-16
2020-08-18,WA,4.0,646.0,9.0,291398.0,0.0,0.0,WA,4.0,646.0,9.0,285068.0,0.0,0.0,,,2020-08-17
2020-08-18,NT,0.0,33.0,0.0,30724.0,0.0,0.0,NT,0.0,33.0,0.0,30527.0,0.0,0.0,,,2020-08-17
2020-08-18,SA,8.0,462.0,4.0,323111.0,0.0,0.0,SA,7.0,461.0,4.0,320526.0,0.0,0.0,,,2020-08-17
2020-08-18,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,,,2020-08-17
2020-08-18,TAS,1.0,230.0,13.0,79127.0,1.0,0.0,Tasmania,1.0,230.0,13.0,78753.0,1.0,0.0,,,
2020-08-18,VIC,7474.0,17027.0,334.0,1975030.0,657.0,44.0,Victoria,7671.0,16764.0,309.0,1959302.0,662.0,40.0,282.0,279.0,2020-08-17
2020-08-18,NSW,272.0,3957.0,52.0,1843786.0,13.0,7.0,NSW,279.0,3950.0,52.0,1832980.0,14.0,7.0,,,2020-08-17
2020-08-18,AUS,7767.0,23559.0,421.0,5336097.0,674.0,51.0,Australia,7971.0,23288.0,396.0,5297558.0,680.0,47.0,290.0,,2020-08-17
2020-08-18,QLD,8.0,1091.0,6.0,727913.0,3.0,0.0,Queensland,9.0,1091.0,6.0,725394.0,3.0,0.0,,,2020-08-17
2020-08-19,WA,5.0,647.0,9.0,293292.0,0.0,0.0,WA,4.0,646.0,9.0,291398.0,0.0,0.0,,,2020-08-18
2020-08-19,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,,,2020-08-18
2020-08-19,TAS,1.0,230.0,13.0,79469.0,1.0,0.0,Tasmania,1.0,230.0,13.0,79127.0,1.0,0.0,,,
2020-08-19,SA,7.0,462.0,4.0,326109.0,0.0,0.0,SA,8.0,462.0,4.0,323111.0,0.0,0.0,,,2020-08-18
2020-08-19,NT,0.0,33.0,0.0,31052.0,0.0,0.0,NT,0.0,33.0,0.0,30724.0,0.0,0.0,,,
2020-08-19,QLD,7.0,1091.0,6.0,735640.0,3.0,0.0,Queensland,8.0,1091.0,6.0,727913.0,3.0,0.0,,,2020-08-18
2020-08-19,NSW,261.0,3959.0,52.0,1857521.0,13.0,7.0,NSW,272.0,3957.0,52.0,1843786.0,13.0,7.0,3.0,,2020-08-18
2020-08-19,AUS,7555.0,23773.0,438.0,5380816.0,682.0,52.0,Australia,7767.0,23559.0,421.0,5336097.0,674.0,51.0,226.0,,2020-08-18
2020-08-19,VIC,7274.0,17238.0,351.0,1992725.0,665.0,45.0,Victoria,7474.0,17027.0,334.0,1975030.0,657.0,44.0,222.0,282.0,2020-08-18
2020-08-20,WA,9.0,651.0,9.0,296802.0,0.0,0.0,WA,5.0,647.0,9.0,293292.0,0.0,0.0,,,2020-08-19
2020-08-20,ACT,0.0,113.0,3.0,67514.0,0.0,0.0,ACT,0.0,113.0,3.0,65008.0,0.0,0.0,,,2020-08-19
2020-08-20,TAS,1.0,230.0,13.0,80253.0,1.0,0.0,Tasmania,1.0,230.0,13.0,79469.0,1.0,0.0,,,
2020-08-20,SA,6.0,462.0,4.0,331732.0,0.0,0.0,SA,7.0,462.0,4.0,326109.0,0.0,0.0,,,2020-08-19
2020-08-20,VIC,7155.0,17446.0,363.0,2008630.0,675.0,44.0,Victoria,7274.0,17238.0,351.0,1992725.0,665.0,45.0,216.0,222.0,2020-08-19
2020-08-20,QLD,6.0,1092.0,6.0,747180.0,3.0,0.0,Queensland,7.0,1091.0,6.0,735640.0,3.0,0.0,,,2020-08-19
2020-08-20,NSW,256.0,3966.0,52.0,1876936.0,15.0,8.0,NSW,261.0,3959.0,52.0,1857521.0,13.0,7.0,,3.0,2020-08-19
2020-08-20,AUS,7433.0,23993.0,450.0,5440495.0,694.0,52.0,Australia,7555.0,23773.0,438.0,5380816.0,682.0,52.0,228.0,,2020-08-19
2020-08-20,NT,0.0,33.0,0.0,31448.0,0.0,0.0,NT,0.0,33.0,0.0,31052.0,0.0,0.0,,,
2020-08-21,WA,9.0,651.0,9.0,299037.0,0.0,0.0,WA,9.0,651.0,9.0,296802.0,0.0,0.0,,,2020-08-20
2020-08-21,NT,0.0,33.0,0.0,31866.0,0.0,0.0,NT,0.0,33.0,0.0,31448.0,0.0,0.0,,,
2020-08-21,ACT,0.0,113.0,3.0,68274.0,0.0,0.0,ACT,0.0,113.0,3.0,67514.0,0.0,0.0,,,2020-08-20
2020-08-21,TAS,1.0,230.0,13.0,81061.0,1.0,0.0,Tasmania,1.0,230.0,13.0,80253.0,1.0,0.0,,,
2020-08-21,SA,6.0,462.0,4.0,337004.0,0.0,0.0,SA,6.0,462.0,4.0,331732.0,0.0,0.0,,,2020-08-20
2020-08-21,VIC,4864.0,17683.0,376.0,2028909.0,622.0,43.0,Victoria,7155.0,17446.0,363.0,2008630.0,675.0,44.0,240.0,216.0,2020-08-20
2020-08-21,AUS,5130.0,24236.0,463.0,5508831.0,642.0,51.0,Australia,7433.0,23993.0,450.0,5440495.0,694.0,52.0,246.0,,2020-08-20
2020-08-21,QLD,8.0,1093.0,6.0,756977.0,3.0,0.0,Queensland,6.0,1092.0,6.0,747180.0,3.0,0.0,,,2020-08-20
2020-08-21,NSW,242.0,3971.0,52.0,1905703.0,16.0,8.0,NSW,256.0,3966.0,52.0,1876936.0,15.0,8.0,,,2020-08-20
2020-08-22,AUS,4677.0,24407.0,472.0,5579980.0,647.0,47.0,Australia,5130.0,24236.0,463.0,5508831.0,642.0,51.0,180.0,,2020-08-21
2020-08-22,NSW,234.0,3972.0,52.0,1938283.0,16.0,7.0,NSW,242.0,3971.0,52.0,1905703.0,16.0,8.0,,,2020-08-21
2020-08-22,VIC,4421.0,17852.0,385.0,2049235.0,626.0,40.0,Victoria,4864.0,17683.0,376.0,2028909.0,622.0,43.0,179.0,240.0,2020-08-21
2020-08-22,WA,9.0,651.0,9.0,301716.0,0.0,0.0,WA,9.0,651.0,9.0,299037.0,0.0,0.0,,,2020-08-21
2020-08-22,SA,6.0,462.0,4.0,341542.0,0.0,0.0,SA,6.0,462.0,4.0,337004.0,0.0,0.0,,,2020-08-21
2020-08-22,TAS,1.0,230.0,13.0,81645.0,1.0,0.0,Tasmania,1.0,230.0,13.0,81061.0,1.0,0.0,,,2020-08-21
2020-08-22,ACT,0.0,113.0,3.0,69245.0,0.0,0.0,ACT,0.0,113.0,3.0,68274.0,0.0,0.0,,,2020-08-21
2020-08-22,NT,0.0,33.0,0.0,32215.0,0.0,0.0,NT,0.0,33.0,0.0,31866.0,0.0,0.0,,,2020-08-21
2020-08-22,QLD,6.0,1094.0,6.0,766099.0,4.0,0.0,Queensland,8.0,1093.0,6.0,756977.0,3.0,0.0,0.0,,2020-08-21
2020-08-23,WA,9.0,651.0,9.0,301716.0,0.0,0.0,WA,9.0,651.0,9.0,301716.0,0.0,0.0,,,2020-08-22
2020-08-23,NT,0.0,33.0,0.0,32355.0,0.0,0.0,NT,0.0,33.0,0.0,32215.0,0.0,0.0,,,
2020-08-23,ACT,0.0,113.0,3.0,69917.0,0.0,0.0,ACT,0.0,113.0,3.0,69245.0,0.0,0.0,,,2020-08-22
2020-08-23,TAS,1.0,230.0,13.0,82636.0,1.0,0.0,Tasmania,1.0,230.0,13.0,81645.0,1.0,0.0,,,
2020-08-23,VIC,4293.0,18029.0,398.0,2070581.0,610.0,36.0,Victoria,4421.0,17852.0,385.0,2049235.0,626.0,40.0,182.0,179.0,2020-08-22
2020-08-23,QLD,15.0,1103.0,6.0,775546.0,5.0,0.0,Queensland,6.0,1094.0,6.0,766099.0,4.0,0.0,,0.0,2020-08-22
2020-08-23,NSW,231.0,3981.0,52.0,1969093.0,15.0,7.0,NSW,234.0,3972.0,52.0,1938283.0,16.0,7.0,,,2020-08-22
2020-08-23,SA,6.0,462.0,4.0,345833.0,0.0,0.0,SA,6.0,462.0,4.0,341542.0,0.0,0.0,,,2020-08-22
2020-08-23,AUS,4555.0,24602.0,485.0,5647677.0,631.0,43.0,Australia,4677.0,24407.0,472.0,5579980.0,647.0,47.0,200.0,,2020-08-22
2020-08-24,SA,3.0,463.0,4.0,349802.0,0.0,0.0,SA,6.0,462.0,4.0,345833.0,0.0,0.0,,,2020-08-23
